Facility Name,Facility Address,Utility Type,Measure,Use,Cost,Month,Month_Num,Year
117,117 N Mason,Water,GAL,5050,27.14,May,5,2014
117,117 N Mason,Water,GAL,8600,36.05,June,6,2014
117,117 N Mason,Water,GAL,4700,26.26,July,7,2014
117,117 N Mason,Water,GAL,5050,27.14,August,8,2014
117,117 N Mason,Water,GAL,5150,27.39,September,9,2014
117,117 N Mason,Water,GAL,4450,23.4,October,10,2014
117,117 N Mason,Water,GAL,4150,22.79,November,11,2014
117,117 N Mason,Water,GAL,4900,24.3,December,12,2014
117,117 N Mason,Water,GAL,5100,24.71,January,1,2015
117,117 N Mason,Water,GAL,4600,23.7,February,2,2015
117,117 N Mason,Water,GAL,6600,27.72,March,3,2015
117,117 N Mason,Water,GAL,5600,28.52,April,4,2015
117,117 N Mason,Water,GAL,4950,26.89,May,5,2015
117,117 N Mason,Water,GAL,6100,29.77,June,6,2015
117,117 N Mason,Water,GAL,5100,27.26,July,7,2015
117,117 N Mason,Water,GAL,5750,28.9,August,8,2015
117,117 N Mason,Water,GAL,5450,28.14,September,9,2015
117,117 N Mason,Water,GAL,5200,24.91,October,10,2015
117,117 N Mason,Water,GAL,4800,24.1,November,11,2015
117,117 N Mason,Water,GAL,5750,26.01,December,12,2015
117,117 N Mason,Water,GAL,6250,27.02,January,1,2016
117,117 N Mason,Water,GAL,7350,29.23,February,2,2016
117,117 N Mason,Water,GAL,15500,45.62,March,3,2016
117,117 N Mason,Water,GAL,6800,31.53,April,4,2016
117,117 N Mason,Water,GAL,8750,36.43,May,5,2016
117,117 N Mason,Water,GAL,9750,38.94,June,6,2016
117,117 N Mason,Water,GAL,5600,28.52,July,7,2016
117,117 N Mason,Water,GAL,6000,29.52,August,8,2016
117,117 N Mason,Water,GAL,5750,28.9,September,9,2016
117,117 N Mason,Water,GAL,2000,18.47,October,10,2016
117,117 N Mason,Water,GAL,2950,20.38,November,11,2016
117,117 N Mason,Water,GAL,3250,20.99,December,12,2016
117,117 N Mason,Water,GAL,3650,22.88,January,1,2017
117,117 N Mason,Water,GAL,3350,22.24,February,2,2017
117,117 N Mason,Water,GAL,4550,24.78,March,3,2017
117,117 N Mason,Water,GAL,3350,22.24,April,4,2017
117,117 N Mason,Water,GAL,3800,25.19,May,5,2017
117,117 N Mason,Water,GAL,6500,32.32,June,6,2017
117,117 N Mason,Water,GAL,1800,19.92,July,7,2017
117,117 N Mason,Water,GAL,3100,23.35,August,8,2017
117,117 N Mason,Water,GAL,2450,21.63,September,9,2017
117,117 N Mason,Water,GAL,2750,22.42,October,10,2017
117,117 N Mason,Water,GAL,2900,21.29,November,11,2017
117,117 N Mason,Water,GAL,3650,22.88,December,12,2017
117,117 N Mason,Water,GAL,2250,21.24,January,1,2018
117,117 N Mason,Water,GAL,150,16.52,February,2,2018
117,117 N Mason,Water,GAL,450,17.19,March,3,2018
117,117 N Mason,Water,GAL,700,17.76,April,4,2018
117,117 N Mason,Water,GAL,600,17.87,May,5,2018
117,117 N Mason,Water,GAL,350,17.16,June,6,2018
117,117 N Mason,Electric,KW,26.4,524.37,January,1,2005
117,117 N Mason,Electric,KW,24,474.1,February,2,2005
117,117 N Mason,Electric,KW,21.6,444.62,March,3,2005
117,117 N Mason,Electric,KW,25.6,443.56,April,4,2005
117,117 N Mason,Electric,KW,28,484.96,May,5,2005
117,117 N Mason,Electric,KW,36,614.89,June,6,2005
117,117 N Mason,Electric,KW,44.8,750.59,July,7,2005
117,117 N Mason,Electric,KW,40,662.45,August,8,2005
117,117 N Mason,Electric,KW,38.4,605.38,September,9,2005
117,117 N Mason,Electric,KW,27.2,465.81,October,10,2005
117,117 N Mason,Electric,KW,23.2,449.97,November,11,2005
117,117 N Mason,Electric,KW,24,482.13,December,12,2005
117,117 N Mason,Electric,KW,21.6,482.13,January,1,2006
117,117 N Mason,Electric,KW,23.2,466.05,February,2,2006
117,117 N Mason,Electric,KW,23.2,441.94,March,3,2006
117,117 N Mason,Electric,KW,28,460.84,April,4,2006
117,117 N Mason,Electric,KW,31.2,486.57,May,5,2006
117,117 N Mason,Electric,KW,43.2,696.19,June,6,2006
117,117 N Mason,Electric,KW,37.6,650.52,July,7,2006
117,117 N Mason,Electric,KW,36,628.29,August,8,2006
117,117 N Mason,Electric,KW,32,511.08,September,9,2006
117,117 N Mason,Electric,KW,25.6,432.85,October,10,2006
117,117 N Mason,Electric,KW,23.2,452.65,November,11,2006
117,117 N Mason,Electric,KW,22.4,511.61,December,12,2006
117,117 N Mason,Electric,KW,22.4,441.94,January,1,2007
117,117 N Mason,Electric,KW,23.2,433.9,February,2,2007
117,117 N Mason,Electric,KW,20,415.49,March,3,2007
117,117 N Mason,Electric,KW,19.2,425.86,April,4,2007
117,117 N Mason,Electric,KW,24.8,433.9,May,5,2007
117,117 N Mason,Electric,KW,29.6,493.8,June,6,2007
117,117 N Mason,Electric,KW,32.8,607.94,July,7,2007
117,117 N Mason,Electric,KW,32.8,575.78,August,8,2007
117,117 N Mason,Electric,KW,32.8,535.59,September,9,2007
117,117 N Mason,Electric,KW,24.8,466.05,October,10,2007
117,117 N Mason,Electric,KW,22.4,425.86,November,11,2007
117,117 N Mason,Electric,KW,22.4,474.1,December,12,2007
117,117 N Mason,Electric,KW,21.6,470,January,1,2008
117,117 N Mason,Electric,KW,20.8,459.11,February,2,2008
117,117 N Mason,Electric,KW,20,424.05,March,3,2008
117,117 N Mason,Electric,KW,23.2,440.06,April,4,2008
117,117 N Mason,Electric,KW,26.4,412.85,May,5,2008
117,117 N Mason,Electric,KW,27.2,483.58,June,6,2008
117,117 N Mason,Electric,KW,36.8,620.04,July,7,2008
117,117 N Mason,Electric,KW,28,514.01,August,8,2008
117,117 N Mason,Electric,KW,24,354.99,September,9,2008
117,117 N Mason,Electric,KW,20,329.1,October,10,2008
117,117 N Mason,Electric,KW,16.8,380.89,November,11,2008
117,117 N Mason,Electric,KW,16,411.11,December,12,2008
117,117 N Mason,Electric,KW,13.6,378.09,January,1,2009
117,117 N Mason,Electric,KW,15.2,355.92,February,2,2009
117,117 N Mason,Electric,KW,13.6,329.31,March,3,2009
117,117 N Mason,Electric,KW,13.6,324.87,April,4,2009
117,117 N Mason,Electric,KW,23.2,347.04,May,5,2009
117,117 N Mason,Electric,KW,19.2,442.2,June,6,2009
117,117 N Mason,Electric,KW,4,108.59,July,7,2009
117,117 N Mason,Electric,KW,6.4,127.45,August,8,2009
117,117 N Mason,Electric,KW,3.2,140.05,September,9,2009
117,117 N Mason,Electric,KW,7.2,140.05,October,10,2009
117,117 N Mason,Electric,KW,3.2,165.21,November,11,2009
117,117 N Mason,Electric,KW,4,218.43,December,12,2009
117,117 N Mason,Electric,KW,8,305.6,January,1,2010
117,117 N Mason,Electric,KW,8,257.43,February,2,2010
117,117 N Mason,Electric,KW,24,478.17,March,3,2010
117,117 N Mason,Electric,KW,26,571.05,April,4,2010
117,117 N Mason,Electric,KW,30.4,612.84,May,5,2010
117,117 N Mason,Electric,KW,44.4,887.92,June,6,2010
117,117 N Mason,Electric,KW,44.8,930.44,July,7,2010
117,117 N Mason,Electric,KW,42,861.54,August,8,2010
117,117 N Mason,Electric,KW,39.6,716.86,September,9,2010
117,117 N Mason,Electric,KW,32.4,655.07,October,10,2010
117,117 N Mason,Electric,KW,28.4,652.63,November,11,2010
117,117 N Mason,Electric,KW,30,606.59,December,12,2010
117,117 N Mason,Electric,KW,31.2,695.96,January,1,2011
117,117 N Mason,Electric,KW,26.4,605.72,February,2,2011
117,117 N Mason,Electric,KW,26.4,597.12,March,3,2011
117,117 N Mason,Electric,KW,23.6,568.44,April,4,2011
117,117 N Mason,Electric,KW,28,594.49,May,5,2011
117,117 N Mason,Electric,KW,46.4,855.19,June,6,2011
117,117 N Mason,Electric,KW,46,969.46,July,7,2011
117,117 N Mason,Electric,KW,41.6,950.86,August,8,2011
117,117 N Mason,Electric,KW,40,745.2,September,9,2011
117,117 N Mason,Electric,KW,37.6,687.17,October,10,2011
117,117 N Mason,Electric,KW,25.2,621.47,November,11,2011
117,117 N Mason,Electric,KW,26,639.09,December,12,2011
117,117 N Mason,Electric,KW,25.2,692.64,January,1,2012
117,117 N Mason,Electric,KW,26,764.19,February,2,2012
117,117 N Mason,Electric,KW,23.6,640.99,March,3,2012
117,117 N Mason,Electric,KW,25.6,602.5,April,4,2012
117,117 N Mason,Electric,KW,29.2,630.5,May,5,2012
117,117 N Mason,Electric,KW,38,943.4,June,6,2012
117,117 N Mason,Electric,KW,37.6,954.47,July,7,2012
117,117 N Mason,Electric,KW,35.6,962.93,August,8,2012
117,117 N Mason,Electric,KW,33.2,719.44,September,9,2012
117,117 N Mason,Electric,KW,25.6,677.5,October,10,2012
117,117 N Mason,Electric,KW,23.2,623.23,November,11,2012
117,117 N Mason,Electric,KW,22.4,655.89,December,12,2012
117,117 N Mason,Electric,KW,23.6,794.21,January,1,2013
117,117 N Mason,Electric,KW,24,738.98,February,2,2013
117,117 N Mason,Electric,KW,22.8,657.29,March,3,2013
117,117 N Mason,Electric,KW,21.2,649.86,April,4,2013
117,117 N Mason,Electric,KW,28,662.4,May,5,2013
117,117 N Mason,Electric,KW,36.24,1032.55,June,6,2013
117,117 N Mason,Electric,KW,35.33,950,July,7,2013
117,117 N Mason,Electric,KW,35.17,970.53,August,8,2013
117,117 N Mason,Electric,KW,33.76,731.96,September,9,2013
117,117 N Mason,Electric,KW,24.3,778.43,October,10,2013
117,117 N Mason,Electric,KW,23.63,675.41,November,11,2013
117,117 N Mason,Electric,KW,24.05,804.59,December,12,2013
117,117 N Mason,Electric,KW,23.36,699.17,January,1,2014
117,117 N Mason,Electric,KW,23.28,672.02,February,2,2014
117,117 N Mason,Electric,KW,22.26,664.86,March,3,2014
117,117 N Mason,Electric,KW,22.03,702.73,April,4,2014
117,117 N Mason,Electric,KW,24.19,762.74,May,5,2014
117,117 N Mason,Electric,KW,25.18,865.82,June,6,2014
117,117 N Mason,Electric,KW,26.26,814.52,July,7,2014
117,117 N Mason,Electric,KW,24.74,712.88,August,8,2014
117,117 N Mason,Electric,KW,24.53,682.7,September,9,2014
117,117 N Mason,Electric,KW,21.26,599.38,October,10,2014
117,117 N Mason,Electric,KW,22.43,595.07,November,11,2014
117,117 N Mason,Electric,KW,23.71,676.84,December,12,2014
117,117 N Mason,Electric,KW,22.38,695.1,January,1,2015
117,117 N Mason,Electric,KW,22.13,628,February,2,2015
117,117 N Mason,Electric,KW,22,776.81,March,3,2015
117,117 N Mason,Electric,KW,24.64,727.45,April,4,2015
117,117 N Mason,Electric,KW,23.09,798.14,May,5,2015
117,117 N Mason,Electric,KW,23.52,848.85,June,6,2015
117,117 N Mason,Electric,KW,25.86,841.05,July,7,2015
117,117 N Mason,Electric,KW,26.27,734.03,August,8,2015
117,117 N Mason,Electric,KW,25.42,684.68,September,9,2015
117,117 N Mason,Electric,KW,21.66,664.94,October,10,2015
117,117 N Mason,Electric,KW,21.31,694.55,November,11,2015
117,117 N Mason,Electric,KW,20.7,757.35,December,12,2015
117,117 N Mason,Electric,KW,25.98,733.58,January,1,2016
117,117 N Mason,Electric,KW,25.54,723.39,February,2,2016
117,117 N Mason,Electric,KW,23.31,753.96,March,3,2016
117,117 N Mason,Electric,KW,21.87,713.2,April,4,2016
117,117 N Mason,Electric,KW,24.85,877.11,May,5,2016
117,117 N Mason,Electric,KW,27.17,897.27,June,6,2016
117,117 N Mason,Electric,KW,28.1,905.34,July,7,2016
117,117 N Mason,Electric,KW,28.18,747.16,August,8,2016
117,117 N Mason,Electric,KW,25.42,648.67,September,9,2016
117,117 N Mason,Electric,KW,16.03,465.28,October,10,2016
117,117 N Mason,Electric,KW,17.04,567.16,November,11,2016
117,117 N Mason,Electric,KW,18.72,669.05,December,12,2016
117,117 N Mason,Electric,KW,17.74,685.85,January,1,2017
117,117 N Mason,Electric,KW,17.2,604.61,February,2,2017
117,117 N Mason,Electric,KW,16.78,647,March,3,2017
117,117 N Mason,Electric,KW,16.5,597.55,April,4,2017
117,117 N Mason,Electric,KW,17.36,661.12,May,5,2017
117,117 N Mason,Electric,KW,21.79,764.4,June,6,2017
117,117 N Mason,Electric,KW,16.93,298.74,July,7,2017
117,117 N Mason,Electric,KW,11.2,318.99,August,8,2017
117,117 N Mason,Electric,KW,9.1,297.34,September,9,2017
117,117 N Mason,Electric,KW,8.51,240.82,October,10,2017
117,117 N Mason,Electric,KW,6.48,240.82,November,11,2017
117,117 N Mason,Electric,KW,8.02,272.61,December,12,2017
117,117 N Mason,Electric,KW,8.53,276.73,January,1,2018
117,117 N Mason,Electric,KW,10.8,287.49,February,2,2018
117,117 N Mason,Electric,KW,8.99,305.43,March,3,2018
117,117 N Mason,Electric,KW,8.99,273.14,April,4,2018
117,117 N Mason,Electric,KW,7.47,226.51,May,5,2018
117,117 N Mason,Electric,KW,7.78,225.16,June,6,2018
117,117 N Mason,Electric,KWH,9760,524.37,January,1,2005
117,117 N Mason,Electric,KWH,8560,474.1,February,2,2005
117,117 N Mason,Electric,KWH,7680,444.62,March,3,2005
117,117 N Mason,Electric,KWH,7520,443.56,April,4,2005
117,117 N Mason,Electric,KWH,8240,484.96,May,5,2005
117,117 N Mason,Electric,KWH,10400,614.89,June,6,2005
117,117 N Mason,Electric,KWH,12560,750.59,July,7,2005
117,117 N Mason,Electric,KWH,10960,662.45,August,8,2005
117,117 N Mason,Electric,KWH,9600,605.38,September,9,2005
117,117 N Mason,Electric,KWH,7840,465.81,October,10,2005
117,117 N Mason,Electric,KWH,7840,449.97,November,11,2005
117,117 N Mason,Electric,KWH,8800,482.13,December,12,2005
117,117 N Mason,Electric,KWH,8800,482.13,January,1,2006
117,117 N Mason,Electric,KWH,8320,466.05,February,2,2006
117,117 N Mason,Electric,KWH,7600,441.94,March,3,2006
117,117 N Mason,Electric,KWH,7520,460.84,April,4,2006
117,117 N Mason,Electric,KWH,7600,486.57,May,5,2006
117,117 N Mason,Electric,KWH,11280,696.19,June,6,2006
117,117 N Mason,Electric,KWH,11120,650.52,July,7,2006
117,117 N Mason,Electric,KWH,10800,628.29,August,8,2006
117,117 N Mason,Electric,KWH,8160,511.08,September,9,2006
117,117 N Mason,Electric,KWH,7200,432.85,October,10,2006
117,117 N Mason,Electric,KWH,7920,452.65,November,11,2006
117,117 N Mason,Electric,KWH,9680,511.61,December,12,2006
117,117 N Mason,Electric,KWH,7600,441.94,January,1,2007
117,117 N Mason,Electric,KWH,7360,433.9,February,2,2007
117,117 N Mason,Electric,KWH,6880,415.49,March,3,2007
117,117 N Mason,Electric,KWH,7120,425.86,April,4,2007
117,117 N Mason,Electric,KWH,7360,433.9,May,5,2007
117,117 N Mason,Electric,KWH,8160,493.8,June,6,2007
117,117 N Mason,Electric,KWH,10880,607.94,July,7,2007
117,117 N Mason,Electric,KWH,9920,575.78,August,8,2007
117,117 N Mason,Electric,KWH,8720,535.59,September,9,2007
117,117 N Mason,Electric,KWH,8320,466.05,October,10,2007
117,117 N Mason,Electric,KWH,7120,425.86,November,11,2007
117,117 N Mason,Electric,KWH,8560,474.1,December,12,2007
117,117 N Mason,Electric,KWH,8160,470,January,1,2008
117,117 N Mason,Electric,KWH,7840,459.11,February,2,2008
117,117 N Mason,Electric,KWH,6880,424.05,March,3,2008
117,117 N Mason,Electric,KWH,7280,440.06,April,4,2008
117,117 N Mason,Electric,KWH,6480,412.85,May,5,2008
117,117 N Mason,Electric,KWH,8080,483.58,June,6,2008
117,117 N Mason,Electric,KWH,10000,620.04,July,7,2008
117,117 N Mason,Electric,KWH,8800,514.01,August,8,2008
117,117 N Mason,Electric,KWH,5600,354.99,September,9,2008
117,117 N Mason,Electric,KWH,5120,329.1,October,10,2008
117,117 N Mason,Electric,KWH,6080,380.89,November,11,2008
117,117 N Mason,Electric,KWH,6640,411.11,December,12,2008
117,117 N Mason,Electric,KWH,5840,378.09,January,1,2009
117,117 N Mason,Electric,KWH,5440,355.92,February,2,2009
117,117 N Mason,Electric,KWH,4960,329.31,March,3,2009
117,117 N Mason,Electric,KWH,4880,324.87,April,4,2009
117,117 N Mason,Electric,KWH,5280,347.04,May,5,2009
117,117 N Mason,Electric,KWH,3920,442.2,June,6,2009
117,117 N Mason,Electric,KWH,1280,108.59,July,7,2009
117,117 N Mason,Electric,KWH,1520,127.45,August,8,2009
117,117 N Mason,Electric,KWH,1680,140.05,September,9,2009
117,117 N Mason,Electric,KWH,1680,140.05,October,10,2009
117,117 N Mason,Electric,KWH,2000,165.21,November,11,2009
117,117 N Mason,Electric,KWH,2960,218.43,December,12,2009
117,117 N Mason,Electric,KWH,4160,305.6,January,1,2010
117,117 N Mason,Electric,KWH,3360,257.43,February,2,2010
117,117 N Mason,Electric,KWH,7040,478.17,March,3,2010
117,117 N Mason,Electric,KWH,9200,571.05,April,4,2010
117,117 N Mason,Electric,KWH,9400,612.84,May,5,2010
117,117 N Mason,Electric,KWH,13640,887.92,June,6,2010
117,117 N Mason,Electric,KWH,14640,930.44,July,7,2010
117,117 N Mason,Electric,KWH,13440,861.54,August,8,2010
117,117 N Mason,Electric,KWH,10240,716.86,September,9,2010
117,117 N Mason,Electric,KWH,10080,655.07,October,10,2010
117,117 N Mason,Electric,KWH,10800,652.63,November,11,2010
117,117 N Mason,Electric,KWH,9320,606.59,December,12,2010
117,117 N Mason,Electric,KWH,10960,695.96,January,1,2011
117,117 N Mason,Electric,KWH,9640,605.72,February,2,2011
117,117 N Mason,Electric,KWH,9440,597.12,March,3,2011
117,117 N Mason,Electric,KWH,9000,568.44,April,4,2011
117,117 N Mason,Electric,KWH,9120,594.49,May,5,2011
117,117 N Mason,Electric,KWH,12200,855.19,June,6,2011
117,117 N Mason,Electric,KWH,14920,969.46,July,7,2011
117,117 N Mason,Electric,KWH,15200,950.86,August,8,2011
117,117 N Mason,Electric,KWH,10680,745.2,September,9,2011
117,117 N Mason,Electric,KWH,9720,687.17,October,10,2011
117,117 N Mason,Electric,KWH,10200,621.47,November,11,2011
117,117 N Mason,Electric,KWH,10480,639.09,December,12,2011
117,117 N Mason,Electric,KWH,9520,692.64,January,1,2012
117,117 N Mason,Electric,KWH,10520,764.19,February,2,2012
117,117 N Mason,Electric,KWH,9160,640.99,March,3,2012
117,117 N Mason,Electric,KWH,8320,602.5,April,4,2012
117,117 N Mason,Electric,KWH,8520,630.5,May,5,2012
117,117 N Mason,Electric,KWH,11040,943.4,June,6,2012
117,117 N Mason,Electric,KWH,11280,954.47,July,7,2012
117,117 N Mason,Electric,KWH,11680,962.93,August,8,2012
117,117 N Mason,Electric,KWH,9760,719.44,September,9,2012
117,117 N Mason,Electric,KWH,9640,677.5,October,10,2012
117,117 N Mason,Electric,KWH,8880,623.23,November,11,2012
117,117 N Mason,Electric,KWH,9520,655.89,December,12,2012
117,117 N Mason,Electric,KWH,11320,794.21,January,1,2013
117,117 N Mason,Electric,KWH,10360,738.98,February,2,2013
117,117 N Mason,Electric,KWH,9080,657.29,March,3,2013
117,117 N Mason,Electric,KWH,9080,649.86,April,4,2013
117,117 N Mason,Electric,KWH,8760,662.4,May,5,2013
117,117 N Mason,Electric,KWH,12000,1032.55,June,6,2013
117,117 N Mason,Electric,KWH,10760,950,July,7,2013
117,117 N Mason,Electric,KWH,11120,970.53,August,8,2013
117,117 N Mason,Electric,KWH,9480,731.96,September,9,2013
117,117 N Mason,Electric,KWH,11000,778.43,October,10,2013
117,117 N Mason,Electric,KWH,9320,675.41,November,11,2013
117,117 N Mason,Electric,KWH,11200,804.59,December,12,2013
117,117 N Mason,Electric,KWH,9520,699.17,January,1,2014
117,117 N Mason,Electric,KWH,9080,672.02,February,2,2014
117,117 N Mason,Electric,KWH,9040,664.86,March,3,2014
117,117 N Mason,Electric,KWH,9680,702.73,April,4,2014
117,117 N Mason,Electric,KWH,8880,762.74,May,5,2014
117,117 N Mason,Electric,KWH,10400,865.82,June,6,2014
117,117 N Mason,Electric,KWH,9440,814.52,July,7,2014
117,117 N Mason,Electric,KWH,9640,712.88,August,8,2014
117,117 N Mason,Electric,KWH,9160,682.7,September,9,2014
117,117 N Mason,Electric,KWH,8040,599.38,October,10,2014
117,117 N Mason,Electric,KWH,7880,595.07,November,11,2014
117,117 N Mason,Electric,KWH,9120,676.84,December,12,2014
117,117 N Mason,Electric,KWH,9520,695.1,January,1,2015
117,117 N Mason,Electric,KWH,8440,628,February,2,2015
117,117 N Mason,Electric,KWH,9320,776.81,March,3,2015
117,117 N Mason,Electric,KWH,8720,727.45,April,4,2015
117,117 N Mason,Electric,KWH,8080,798.14,May,5,2015
117,117 N Mason,Electric,KWH,8600,848.85,June,6,2015
117,117 N Mason,Electric,KWH,8520,841.05,July,7,2015
117,117 N Mason,Electric,KWH,8800,734.03,August,8,2015
117,117 N Mason,Electric,KWH,8200,684.68,September,9,2015
117,117 N Mason,Electric,KWH,7960,664.94,October,10,2015
117,117 N Mason,Electric,KWH,8320,694.55,November,11,2015
117,117 N Mason,Electric,KWH,8800,757.35,December,12,2015
117,117 N Mason,Electric,KWH,8520,733.58,January,1,2016
117,117 N Mason,Electric,KWH,8400,723.39,February,2,2016
117,117 N Mason,Electric,KWH,8760,753.96,March,3,2016
117,117 N Mason,Electric,KWH,8280,713.2,April,4,2016
117,117 N Mason,Electric,KWH,8600,877.11,May,5,2016
117,117 N Mason,Electric,KWH,8800,897.27,June,6,2016
117,117 N Mason,Electric,KWH,8880,905.34,July,7,2016
117,117 N Mason,Electric,KWH,8680,747.16,August,8,2016
117,117 N Mason,Electric,KWH,7520,648.67,September,9,2016
117,117 N Mason,Electric,KWH,5360,465.28,October,10,2016
117,117 N Mason,Electric,KWH,6560,567.16,November,11,2016
117,117 N Mason,Electric,KWH,7760,669.05,December,12,2016
117,117 N Mason,Electric,KWH,7640,685.85,January,1,2017
117,117 N Mason,Electric,KWH,6720,604.61,February,2,2017
117,117 N Mason,Electric,KWH,7200,647,March,3,2017
117,117 N Mason,Electric,KWH,6640,597.55,April,4,2017
117,117 N Mason,Electric,KWH,7360,661.12,May,5,2017
117,117 N Mason,Electric,KWH,7440,764.4,June,6,2017
117,117 N Mason,Electric,KWH,2840,298.74,July,7,2017
117,117 N Mason,Electric,KWH,3040,318.99,August,8,2017
117,117 N Mason,Electric,KWH,3240,297.34,September,9,2017
117,117 N Mason,Electric,KWH,2600,240.82,October,10,2017
117,117 N Mason,Electric,KWH,2600,240.82,November,11,2017
117,117 N Mason,Electric,KWH,2960,272.61,December,12,2017
117,117 N Mason,Electric,KWH,2960,276.73,January,1,2018
117,117 N Mason,Electric,KWH,3080,287.49,February,2,2018
117,117 N Mason,Electric,KWH,3280,305.43,March,3,2018
117,117 N Mason,Electric,KWH,2920,273.14,April,4,2018
117,117 N Mason,Electric,KWH,2400,226.51,May,5,2018
117,117 N Mason,Electric,KWH,2080,225.16,June,6,2018
215,215 N Mason,Wastewater,CALC,,338.01,January,1,2005
215,215 N Mason,Wastewater,CALC,,349.37,February,2,2005
215,215 N Mason,Wastewater,CALC,,340.45,March,3,2005
215,215 N Mason,Wastewater,CALC,,342.72,April,4,2005
215,215 N Mason,Wastewater,CALC,,348.85,May,5,2005
215,215 N Mason,Wastewater,CALC,,562.23,June,6,2005
215,215 N Mason,Wastewater,CALC,,814.6,July,7,2005
215,215 N Mason,Wastewater,CALC,,732.23,August,8,2005
215,215 N Mason,Wastewater,CALC,,845.91,September,9,2005
215,215 N Mason,Wastewater,CALC,,476.53,October,10,2005
215,215 N Mason,Wastewater,CALC,,343.95,November,11,2005
215,215 N Mason,Wastewater,CALC,,340.97,December,12,2005
215,215 N Mason,Wastewater,CALC,,349.07,January,1,2006
215,215 N Mason,Wastewater,CALC,,351.83,February,2,2006
215,215 N Mason,Wastewater,CALC,,344.66,March,3,2006
215,215 N Mason,Wastewater,CALC,,415.94,April,4,2006
215,215 N Mason,Wastewater,CALC,,695.71,May,5,2006
